﻿#,"REDCap MLM"
#,"v16.1.6"
#,"2026-04-14 17:11:52"
#,"How to use this file: Any information above the column title row is purely informational and will be ignored during import. The column title row must remain intact, i.e. the row 'section,type,name,index,kind,text' (the delimiter can be either comma, as shown, or semicolon or tab) and be the first non-empty line that is not staring with # (denoting comments). The essential lines are those with 'translation' or 'value' in the 'kind' column. In these lines, the translation (or value) in the 'text' column can be edited. All other lines (except the 'hash' kind. see below) are ignored when the file is imported. Do not change the contents of the 'section', 'type', 'name', 'index', and 'kind' columns at all. Furthermore, subsets of this file can be created and used at will, as long as the rules layed out above are observed. The 'hash'-kind rows are not essential, but assist in tracking if a default value has changed since the file was created, and thus a translation may be out of date. During an import operation, a best-effort approach is taken. Any items that cannot be matched during import will be silently ignored. Thus, a cross-project import of field translations would only work for fields of the same name."
#,
section,type,name,index,kind,text
fieldTranslations,enum,tb_tests_done,2,hash,"1db19285e4"
fieldTranslations,enum,tb_tests_done,2,translation,"Culture"
fieldTranslations,enum,tb_tests_done,3,hash,"efe8d17676"
fieldTranslations,enum,tb_tests_done,3,translation,"GeneXpert"
fieldTranslations,enum,tb_tests_done,4,hash,"4bd41746cc"
fieldTranslations,enum,tb_tests_done,4,translation,"LPA"
fieldTranslations,label,tb_smear_results,,hash,"029d34c159"
fieldTranslations,label,tb_smear_results,,translation,"Résultat du frottis :"
fieldTranslations,enum,tb_smear_results,0,hash,"c70827c69d"
fieldTranslations,enum,tb_smear_results,0,translation,"Négatif"
fieldTranslations,enum,tb_smear_results,4,hash,"f0e51b5b9a"
fieldTranslations,enum,tb_smear_results,4,translation,"Peu de résultats positifs"
fieldTranslations,enum,tb_smear_results,1,hash,"a34a2320de"
fieldTranslations,enum,tb_smear_results,1,translation,"1+ frottis positif"
fieldTranslations,enum,tb_smear_results,2,hash,"080d7b7acc"
fieldTranslations,enum,tb_smear_results,2,translation,"2+ frottis positifs"
fieldTranslations,enum,tb_smear_results,3,hash,"d4f8dc21bf"
fieldTranslations,enum,tb_smear_results,3,translation,"3+ frottis positifs"
fieldTranslations,label,tb_culture_results,,hash,"682c98b0f7"
fieldTranslations,label,tb_culture_results,,translation,"Résultat de la culture :"
fieldTranslations,enum,tb_culture_results,1,hash,"92af8d75e3"
fieldTranslations,enum,tb_culture_results,1,translation,"MTB détecté"
fieldTranslations,enum,tb_culture_results,2,hash,"11976a8f48"
fieldTranslations,enum,tb_culture_results,2,translation,"VTT non détecté"
fieldTranslations,enum,tb_culture_results,3,hash,"54e07aad9d"
fieldTranslations,enum,tb_culture_results,3,translation,"Invalide"
fieldTranslations,enum,tb_culture_results,4,hash,"a16b752f52"
fieldTranslations,enum,tb_culture_results,4,translation,"Contaminé"
fieldTranslations,enum,tb_culture_results,0,hash,"f75c34e47e"
fieldTranslations,enum,tb_culture_results,0,translation,"Aucun résultat"
fieldTranslations,label,tb_resist_amk,,hash,"97bb51eb25"
fieldTranslations,label,tb_resist_amk,,translation,"Amikacine (AMK) :"
fieldTranslations,label,tb_resist_cm,,hash,"36b63b5e8f"
fieldTranslations,label,tb_resist_cm,,translation,"Capréomycine (Cm) :"
fieldTranslations,label,tb_resist_emb,,hash,"4e64b73a6f"
fieldTranslations,label,tb_resist_emb,,translation,"Éthambutol (EMB) :"
fieldTranslations,label,tb_resist_fq,,hash,"99a1226450"
fieldTranslations,label,tb_resist_fq,,translation,"Fluoroquinolone (FQ) :"
fieldTranslations,label,tb_resist_inh,,hash,"c180e167a6"
fieldTranslations,label,tb_resist_inh,,translation,"Isoniazide (INH) :"
fieldTranslations,label,tb_resist_kan,,hash,"8e65300900"
fieldTranslations,label,tb_resist_kan,,translation,"Kanamycine (KAN) :"
fieldTranslations,label,tb_resist_pza,,hash,"73fb893137"
fieldTranslations,label,tb_resist_pza,,translation,"Pyrazinamide (PZA) :"
fieldTranslations,label,tb_resist_rif,,hash,"2afb9dd70d"
fieldTranslations,label,tb_resist_rif,,translation,"Rifampicine (RIF) :"
fieldTranslations,label,tb_genexpert_results,,hash,"5cda45976b"
fieldTranslations,label,tb_genexpert_results,,translation,"Résultat GeneXpert :"
fieldTranslations,enum,tb_genexpert_results,1,hash,"aee2d28fed"
fieldTranslations,enum,tb_genexpert_results,1,translation,"MTB détecté"
fieldTranslations,enum,tb_genexpert_results,2,hash,"5c40314005"
fieldTranslations,enum,tb_genexpert_results,2,translation,"MTB non détecté"
fieldTranslations,enum,tb_genexpert_results,3,hash,"dc400fa850"
fieldTranslations,enum,tb_genexpert_results,3,translation,"Indéterminé"
fieldTranslations,label,tb_test_version,,hash,"970e428629"
fieldTranslations,label,tb_test_version,,translation,"Test de dépistage de la tuberculose - Version 3.0 de l'instrument publiée en janvier 2026
Normes phénotypiques H3ABioNet et H3Africa"
fieldTranslations,header,tuberculosis_testing_complete,,hash,"c91e0b9151"
fieldTranslations,header,tuberculosis_testing_complete,,translation,"Statut du formulaire"
fieldTranslations,label,tuberculosis_testing_complete,,hash,"fc84b4a6d8"
fieldTranslations,label,tuberculosis_testing_complete,,translation,"Complet?"
fieldTranslations,enum,tuberculosis_testing_complete,0,hash,"387fd1bbc1"
fieldTranslations,enum,tuberculosis_testing_complete,0,translation,"Incomplet"
fieldTranslations,enum,tuberculosis_testing_complete,1,hash,"eb27a190c0"
fieldTranslations,enum,tuberculosis_testing_complete,1,translation,"Non vérifié"
fieldTranslations,enum,tuberculosis_testing_complete,2,hash,"1f5a1abf2f"
fieldTranslations,enum,tuberculosis_testing_complete,2,translation,"Complet"
fieldTranslations,label,curr_tb_collectdate,,hash,"f572b33f76"
fieldTranslations,label,curr_tb_collectdate,,translation,"Date de collecte des informations actuelles sur la tuberculose :"
fieldTranslations,note,curr_tb_collectdate,,hash,"d7e5fe50fe"
fieldTranslations,note,curr_tb_collectdate,,translation,"JJ-MM-AAAA"
fieldTranslations,header,tb_current,,hash,"0497d39f51"
fieldTranslations,header,tb_current,,translation,"<p style=""text-align: left; font-size: 14pt;font-style: Calibri;""><strong>TUBERCULOSE ACTUELLE</strong></p>"
fieldTranslations,label,tb_current,,hash,"7699e2bd25"
fieldTranslations,label,tb_current,,translation,"Le participant est-il actuellement atteint de tuberculose ?"
fieldTranslations,label,tb_curr_type,,hash,"efce1ec546"
fieldTranslations,label,tb_curr_type,,translation,"Le participant est-il atteint de tuberculose active ou latente ?"
fieldTranslations,enum,tb_curr_type,1,hash,"a733b809d2"
fieldTranslations,enum,tb_curr_type,1,translation,"Actif"
fieldTranslations,enum,tb_curr_type,2,hash,"f1458d775e"
fieldTranslations,enum,tb_curr_type,2,translation,"Latent"
fieldTranslations,label,tb_curr_diagdate,,hash,"5df2233ace"
fieldTranslations,label,tb_curr_diagdate,,translation,"Date à laquelle le participant a reçu un diagnostic clinique de tuberculose :"
fieldTranslations,note,tb_curr_diagdate,,hash,"d7e5fe50fe"
fieldTranslations,note,tb_curr_diagdate,,translation,"JJ-MM-AAAA"
fieldTranslations,label,tb_curr_site,,hash,"62663e7300"
fieldTranslations,label,tb_curr_site,,translation,"Site(s) de la tuberculose actuelle :"
fieldTranslations,enum,tb_curr_site,1,hash,"fb1318321f"
fieldTranslations,enum,tb_curr_site,1,translation,"Pulmonaire"
fieldTranslations,enum,tb_curr_site,2,hash,"6a546e2d71"
fieldTranslations,enum,tb_curr_site,2,translation,"tuberculose extrapulmonaire"
fieldTranslations,enum,tb_curr_site,3,hash,"321654e413"
fieldTranslations,enum,tb_curr_site,3,translation,"Tuberculose pulmonaire et extrapulmonaire"
fieldTranslations,label,tb_curr_extrapul_site,,hash,"64198b2a94"
fieldTranslations,label,tb_curr_extrapul_site,,translation,"(Si tuberculose extrapulmonaire) Préciser les sites extrapulmonaires impliqués :"
fieldTranslations,enum,tb_curr_extrapul_site,1,hash,"e05c434ae7"
fieldTranslations,enum,tb_curr_extrapul_site,1,translation,"Abdominal"
fieldTranslations,enum,tb_curr_extrapul_site,2,hash,"a09110f8c7"
fieldTranslations,enum,tb_curr_extrapul_site,2,translation,"Os/articulation"
fieldTranslations,enum,tb_curr_extrapul_site,3,hash,"0c231ddd5b"
fieldTranslations,enum,tb_curr_extrapul_site,3,translation,"Tuberculome(s) du SNC"
fieldTranslations,enum,tb_curr_extrapul_site,4,hash,"dec66920fa"
fieldTranslations,enum,tb_curr_extrapul_site,4,translation,"Diffusé"
fieldTranslations,enum,tb_curr_extrapul_site,5,hash,"f16832de90"
fieldTranslations,enum,tb_curr_extrapul_site,5,translation,"Méningite"
fieldTranslations,enum,tb_curr_extrapul_site,6,hash,"1e719eb438"
fieldTranslations,enum,tb_curr_extrapul_site,6,translation,"tuberculose miliaire"
fieldTranslations,enum,tb_curr_extrapul_site,7,hash,"7c097ec91d"
fieldTranslations,enum,tb_curr_extrapul_site,7,translation,"Épanchement péricardique"
fieldTranslations,enum,tb_curr_extrapul_site,8,hash,"3ace302636"
fieldTranslations,enum,tb_curr_extrapul_site,8,translation,"Nœuds périphériques"
fieldTranslations,enum,tb_curr_extrapul_site,9,hash,"baaf165357"
fieldTranslations,enum,tb_curr_extrapul_site,9,translation,"Épanchement pleural"
fieldTranslations,enum,tb_curr_extrapul_site,10,hash,"d4a856f4dc"
fieldTranslations,enum,tb_curr_extrapul_site,10,translation,"Spinal"
fieldTranslations,enum,tb_curr_extrapul_site,777,hash,"6e6a6f2086"
fieldTranslations,enum,tb_curr_extrapul_site,777,translation,"Autre"
fieldTranslations,label,tb_extrapul_other,,hash,"76cb8f1dff"
fieldTranslations,label,tb_extrapul_other,,translation,"(Si autre) Précisez l'autre site extrapulmonaire :"
fieldTranslations,label,tb_curr_rx_prevent,,hash,"99414b493e"
fieldTranslations,label,tb_curr_rx_prevent,,translation,"Le participant prend-il actuellement des médicaments préventifs contre la tuberculose ?"
fieldTranslations,label,tb_curr_rx,,hash,"3778458649"
fieldTranslations,label,tb_curr_rx,,translation,"Le participant prend-il actuellement des médicaments contre la tuberculose (latente ou active) ?"
fieldTranslations,label,tb_curr_rx_type,,hash,"d735366652"
fieldTranslations,label,tb_curr_rx_type,,translation,"(Si oui) Précisez le médicament :"
fieldTranslations,enum,tb_curr_rx_type,1,hash,"8bd297b305"
fieldTranslations,enum,tb_curr_rx_type,1,translation,"Éthambutol (EMB)"
fieldTranslations,enum,tb_curr_rx_type,2,hash,"457c9f4e66"
fieldTranslations,enum,tb_curr_rx_type,2,translation,"Isoniazide (INH)"
fieldTranslations,enum,tb_curr_rx_type,3,hash,"c59a66c5df"
fieldTranslations,enum,tb_curr_rx_type,3,translation,"Pyrazinamide (PZA)"
fieldTranslations,enum,tb_curr_rx_type,4,hash,"855e9279cb"
fieldTranslations,enum,tb_curr_rx_type,4,translation,"Rifampicine (RIF)"
fieldTranslations,enum,tb_curr_rx_type,5,hash,"0c853f9168"
fieldTranslations,enum,tb_curr_rx_type,5,translation,"Fluoroquinolone (FQ)"
fieldTranslations,enum,tb_curr_rx_type,6,hash,"caec96d7bb"
fieldTranslations,enum,tb_curr_rx_type,6,translation,"Amikacine (AMK)"
fieldTranslations,enum,tb_curr_rx_type,7,hash,"d693f26eff"
fieldTranslations,enum,tb_curr_rx_type,7,translation,"Kanamycine (KAN)"
fieldTranslations,enum,tb_curr_rx_type,8,hash,"aa7213e169"
fieldTranslations,enum,tb_curr_rx_type,8,translation,"Capréomycine (CM)"
fieldTranslations,enum,tb_curr_rx_type,9,hash,"f06493064e"
fieldTranslations,enum,tb_curr_rx_type,9,translation,"Combinaison fixe d'INH"
fieldTranslations,enum,tb_curr_rx_type,10,hash,"6503c3ca25"
fieldTranslations,enum,tb_curr_rx_type,10,translation,"Combinaison fixe d'INH, RIF et PZA"
fieldTranslations,enum,tb_curr_rx_type,777,hash,"6e6a6f2086"
fieldTranslations,enum,tb_curr_rx_type,777,translation,"Autre"
fieldTranslations,label,tb_curr_rx_other,,hash,"bd362b086e"
fieldTranslations,label,tb_curr_rx_other,,translation,"(Si autre) Précisez les autres médicaments contre la tuberculose :"
fieldTranslations,label,tb_curr_rx_startdate,,hash,"9abf46cfc0"
fieldTranslations,label,tb_curr_rx_startdate,,translation,"Date de début du traitement :"
fieldTranslations,note,tb_curr_rx_startdate,,hash,"d7e5fe50fe"
fieldTranslations,note,tb_curr_rx_startdate,,translation,"JJ-MM-AAAA"
fieldTranslations,label,current_tb_version,,hash,"f8d4fbac8e"
fieldTranslations,label,current_tb_version,,translation,"Tuberculose actuelle - Version 3.0 de l'instrument publiée en janvier 2026
Normes phénotypiques H3ABioNet et H3Africa"
fieldTranslations,header,current_tuberculosis_complete,,hash,"c91e0b9151"
fieldTranslations,header,current_tuberculosis_complete,,translation,"Statut du formulaire"
fieldTranslations,label,current_tuberculosis_complete,,hash,"fc84b4a6d8"
fieldTranslations,label,current_tuberculosis_complete,,translation,"Complet?"
fieldTranslations,enum,current_tuberculosis_complete,0,hash,"387fd1bbc1"
fieldTranslations,enum,current_tuberculosis_complete,0,translation,"Incomplet"
fieldTranslations,enum,current_tuberculosis_complete,1,hash,"eb27a190c0"
fieldTranslations,enum,current_tuberculosis_complete,1,translation,"Non vérifié"
fieldTranslations,enum,current_tuberculosis_complete,2,hash,"1f5a1abf2f"
fieldTranslations,enum,current_tuberculosis_complete,2,translation,"Complet"
fieldTranslations,label,std_signs_collectdate,,hash,"4589550f64"
fieldTranslations,label,std_signs_collectdate,,translation,"Date de collecte des signes et symptômes des MST :"
fieldTranslations,note,std_signs_collectdate,,hash,"d7e5fe50fe"
fieldTranslations,note,std_signs_collectdate,,translation,"JJ-MM-AAAA"
fieldTranslations,header,abdominal_pain,,hash,"12669fe9c0"
fieldTranslations,header,abdominal_pain,,translation,"<p style=""text-align: left; font-size: 14pt;font-style: Calibri;""><strong>SIGNES ET SYMPTÔMES DES MST</strong></p>"
fieldTranslations,label,abdominal_pain,,hash,"9d4b8c8f63"
fieldTranslations,label,abdominal_pain,,translation,"Douleur abdominale :"
fieldTranslations,enum,abdominal_pain,1,hash,"e4d5ec254b"
fieldTranslations,enum,abdominal_pain,1,translation,"Oui (en cours)"
fieldTranslations,enum,abdominal_pain,2,hash,"6ee1cb3951"
fieldTranslations,enum,abdominal_pain,2,translation,"Oui (précédemment)"
fieldTranslations,enum,abdominal_pain,0,hash,"816c52fd2b"
fieldTranslations,enum,abdominal_pain,0,translation,"Non"
fieldTranslations,enum,abdominal_pain,-992,hash,"3bb9b8e85c"
fieldTranslations,enum,abdominal_pain,-992,translation,"Je ne sais pas"
fieldTranslations,label,bumps_genital_oral_rectal,,hash,"e5bc6cd4f0"
fieldTranslations,label,bumps_genital_oral_rectal,,translation,"Bosses (génitales/orales/rectales)"
fieldTranslations,enum,bumps_genital_oral_rectal,1,hash,"e4d5ec254b"
fieldTranslations,enum,bumps_genital_oral_rectal,1,translation,"Oui (en cours)"
fieldTranslations,enum,bumps_genital_oral_rectal,2,hash,"6ee1cb3951"
fieldTranslations,enum,bumps_genital_oral_rectal,2,translation,"Oui (précédemment)"
fieldTranslations,enum,bumps_genital_oral_rectal,0,hash,"816c52fd2b"
fieldTranslations,enum,bumps_genital_oral_rectal,0,translation,"Non"
fieldTranslations,enum,bumps_genital_oral_rectal,-992,hash,"3bb9b8e85c"
fieldTranslations,enum,bumps_genital_oral_rectal,-992,translation,"Je ne sais pas"
fieldTranslations,label,fatigue_1,,hash,"a85363ac67"
fieldTranslations,label,fatigue_1,,translation,"Fatigue:"
fieldTranslations,enum,fatigue_1,1,hash,"e4d5ec254b"
fieldTranslations,enum,fatigue_1,1,translation,"Oui (en cours)"
fieldTranslations,enum,fatigue_1,2,hash,"6ee1cb3951"
fieldTranslations,enum,fatigue_1,2,translation,"Oui (précédemment)"
fieldTranslations,enum,fatigue_1,0,hash,"816c52fd2b"
fieldTranslations,enum,fatigue_1,0,translation,"Non"
fieldTranslations,enum,fatigue_1,-992,hash,"3bb9b8e85c"
fieldTranslations,enum,fatigue_1,-992,translation,"Je ne sais pas"
fieldTranslations,label,fever_1,,hash,"1d69895f73"
fieldTranslations,label,fever_1,,translation,"Fièvre:"
fieldTranslations,enum,fever_1,1,hash,"e4d5ec254b"
fieldTranslations,enum,fever_1,1,translation,"Oui (en cours)"
fieldTranslations,enum,fever_1,2,hash,"6ee1cb3951"
fieldTranslations,enum,fever_1,2,translation,"Oui (précédemment)"
fieldTranslations,enum,fever_1,0,hash,"816c52fd2b"
fieldTranslations,enum,fever_1,0,translation,"Non"
fieldTranslations,enum,fever_1,-992,hash,"3bb9b8e85c"
fieldTranslations,enum,fever_1,-992,translation,"Je ne sais pas"
fieldTranslations,label,genital_itching,,hash,"45836293f3"
fieldTranslations,label,genital_itching,,translation,"Inconfort/démangeaisons génitales :"
fieldTranslations,enum,genital_itching,1,hash,"e4d5ec254b"
fieldTranslations,enum,genital_itching,1,translation,"Oui (en cours)"
fieldTranslations,enum,genital_itching,2,hash,"6ee1cb3951"
fieldTranslations,enum,genital_itching,2,translation,"Oui (précédemment)"
fieldTranslations,enum,genital_itching,0,hash,"816c52fd2b"
fieldTranslations,enum,genital_itching,0,translation,"Non"
fieldTranslations,enum,genital_itching,-992,hash,"3bb9b8e85c"
fieldTranslations,enum,genital_itching,-992,translation,"Je ne sais pas"
fieldTranslations,label,headache_1,,hash,"6157434800"
fieldTranslations,label,headache_1,,translation,"Mal de tête:"
fieldTranslations,enum,headache_1,1,hash,"e4d5ec254b"
fieldTranslations,enum,headache_1,1,translation,"Oui (en cours)"
fieldTranslations,enum,headache_1,2,hash,"6ee1cb3951"
fieldTranslations,enum,headache_1,2,translation,"Oui (précédemment)"
fieldTranslations,enum,headache_1,0,hash,"816c52fd2b"
fieldTranslations,enum,headache_1,0,translation,"Non"
fieldTranslations,enum,headache_1,-992,hash,"3bb9b8e85c"
fieldTranslations,enum,headache_1,-992,translation,"Je ne sais pas"
fieldTranslations,label,jaundice_1,,hash,"ff785ca619"
fieldTranslations,label,jaundice_1,,translation,"Jaunisse:"
fieldTranslations,enum,jaundice_1,1,hash,"e4d5ec254b"
fieldTranslations,enum,jaundice_1,1,translation,"Oui (en cours)"
fieldTranslations,enum,jaundice_1,2,hash,"6ee1cb3951"
fieldTranslations,enum,jaundice_1,2,translation,"Oui (précédemment)"
fieldTranslations,enum,jaundice_1,0,hash,"816c52fd2b"
fieldTranslations,enum,jaundice_1,0,translation,"Non"
fieldTranslations,enum,jaundice_1,-992,hash,"3bb9b8e85c"
fieldTranslations,enum,jaundice_1,-992,translation,"Je ne sais pas"
fieldTranslations,label,loss_of_appetite_1,,hash,"1c3f87aba9"
fieldTranslations,label,loss_of_appetite_1,,translation,"Perte d'appétit :"
fieldTranslations,enum,loss_of_appetite_1,1,hash,"e4d5ec254b"
fieldTranslations,enum,loss_of_appetite_1,1,translation,"Oui (en cours)"
fieldTranslations,enum,loss_of_appetite_1,2,hash,"6ee1cb3951"
fieldTranslations,enum,loss_of_appetite_1,2,translation,"Oui (précédemment)"
fieldTranslations,enum,loss_of_appetite_1,0,hash,"816c52fd2b"
fieldTranslations,enum,loss_of_appetite_1,0,translation,"Non"
fieldTranslations,enum,loss_of_appetite_1,-992,hash,"3bb9b8e85c"
fieldTranslations,enum,loss_of_appetite_1,-992,translation,"Je ne sais pas"
fieldTranslations,label,muscle_pain_1,,hash,"69710c8da6"
fieldTranslations,label,muscle_pain_1,,translation,"Douleurs musculaires :"
fieldTranslations,enum,muscle_pain_1,1,hash,"e4d5ec254b"
fieldTranslations,enum,muscle_pain_1,1,translation,"Oui (en cours)"
fieldTranslations,enum,muscle_pain_1,2,hash,"6ee1cb3951"
fieldTranslations,enum,muscle_pain_1,2,translation,"Oui (précédemment)"
fieldTranslations,enum,muscle_pain_1,0,hash,"816c52fd2b"
fieldTranslations,enum,muscle_pain_1,0,translation,"Non"
fieldTranslations,enum,muscle_pain_1,-992,hash,"3bb9b8e85c"
fieldTranslations,enum,muscle_pain_1,-992,translation,"Je ne sais pas"
fieldTranslations,label,nausea_vomiting_1,,hash,"dcb595c67b"
fieldTranslations,label,nausea_vomiting_1,,translation,"Nausées/vomissements :"
fieldTranslations,enum,nausea_vomiting_1,1,hash,"e4d5ec254b"
fieldTranslations,enum,nausea_vomiting_1,1,translation,"Oui (en cours)"
fieldTranslations,enum,nausea_vomiting_1,2,hash,"6ee1cb3951"
fieldTranslations,enum,nausea_vomiting_1,2,translation,"Oui (précédemment)"
fieldTranslations,enum,nausea_vomiting_1,0,hash,"816c52fd2b"
fieldTranslations,enum,nausea_vomiting_1,0,translation,"Non"
fieldTranslations,enum,nausea_vomiting_1,-992,hash,"3bb9b8e85c"
fieldTranslations,enum,nausea_vomiting_1,-992,translation,"Je ne sais pas"
fieldTranslations,label,std_pain_during_sex,,hash,"8802c72822"
fieldTranslations,label,std_pain_during_sex,,translation,"Douleur pendant les rapports sexuels"
fieldTranslations,enum,std_pain_during_sex,1,hash,"e4d5ec254b"
fieldTranslations,enum,std_pain_during_sex,1,translation,"Oui (en cours)"
fieldTranslations,enum,std_pain_during_sex,2,hash,"6ee1cb3951"
fieldTranslations,enum,std_pain_during_sex,2,translation,"Oui (précédemment)"
fieldTranslations,enum,std_pain_during_sex,0,hash,"816c52fd2b"
fieldTranslations,enum,std_pain_during_sex,0,translation,"Non"
fieldTranslations,enum,std_pain_during_sex,-992,hash,"3bb9b8e85c"
fieldTranslations,enum,std_pain_during_sex,-992,translation,"Je ne sais pas"
fieldTranslations,label,painful_urination,,hash,"f0bf4d2f57"
fieldTranslations,label,painful_urination,,translation,"Miction douloureuse"
fieldTranslations,enum,painful_urination,1,hash,"e4d5ec254b"
fieldTranslations,enum,painful_urination,1,translation,"Oui (en cours)"
fieldTranslations,enum,painful_urination,2,hash,"6ee1cb3951"
fieldTranslations,enum,painful_urination,2,translation,"Oui (précédemment)"
fieldTranslations,enum,painful_urination,0,hash,"816c52fd2b"
fieldTranslations,enum,painful_urination,0,translation,"Non"
fieldTranslations,enum,painful_urination,-992,hash,"3bb9b8e85c"
fieldTranslations,enum,painful_urination,-992,translation,"Je ne sais pas"
fieldTranslations,label,swollen_lymph_nodes,,hash,"11b36cf2e4"
fieldTranslations,label,swollen_lymph_nodes,,translation,"Ganglions lymphatiques enflés :"
fieldTranslations,enum,swollen_lymph_nodes,1,hash,"e4d5ec254b"
fieldTranslations,enum,swollen_lymph_nodes,1,translation,"Oui (en cours)"
fieldTranslations,enum,swollen_lymph_nodes,2,hash,"6ee1cb3951"
fieldTranslations,enum,swollen_lymph_nodes,2,translation,"Oui (précédemment)"
fieldTranslations,enum,swollen_lymph_nodes,0,hash,"816c52fd2b"
fieldTranslations,enum,swollen_lymph_nodes,0,translation,"Non"
fieldTranslations,enum,swollen_lymph_nodes,-992,hash,"3bb9b8e85c"
fieldTranslations,enum,swollen_lymph_nodes,-992,translation,"Je ne sais pas"
fieldTranslations,label,std_unusual_discharge,,hash,"f50899c29d"
fieldTranslations,label,std_unusual_discharge,,translation,"Écoulement inhabituel (pénal/vaginal)"
fieldTranslations,enum,std_unusual_discharge,1,hash,"e4d5ec254b"
fieldTranslations,enum,std_unusual_discharge,1,translation,"Oui (en cours)"
fieldTranslations,enum,std_unusual_discharge,2,hash,"6ee1cb3951"
fieldTranslations,enum,std_unusual_discharge,2,translation,"Oui (précédemment)"
fieldTranslations,enum,std_unusual_discharge,0,hash,"816c52fd2b"
fieldTranslations,enum,std_unusual_discharge,0,translation,"Non"
fieldTranslations,enum,std_unusual_discharge,-992,hash,"3bb9b8e85c"
fieldTranslations,enum,std_unusual_discharge,-992,translation,"Je ne sais pas"
fieldTranslations,label,other_symptoms_1,,hash,"6fbdaf9640"
fieldTranslations,label,other_symptoms_1,,translation,"Autre(s) symptôme(s) :"
fieldTranslations,enum,other_symptoms_1,1,hash,"5397e0583f"
fieldTranslations,enum,other_symptoms_1,1,translation,"Oui"
fieldTranslations,enum,other_symptoms_1,0,hash,"816c52fd2b"
fieldTranslations,enum,other_symptoms_1,0,translation,"Non"
fieldTranslations,enum,other_symptoms_1,-992,hash,"3bb9b8e85c"
fieldTranslations,enum,other_symptoms_1,-992,translation,"Je ne sais pas"
fieldTranslations,label,other_symptoms_specify_1,,hash,"49c18ac31c"
fieldTranslations,label,other_symptoms_specify_1,,translation,"(Si autre) Précisez le/les symptôme(s) :"
fieldTranslations,label,std_symptoms_version,,hash,"594548db55"
fieldTranslations,label,std_symptoms_version,,translation,"Signes et symptômes des IST - Version 3.0 de l'instrument publiée en janier 2026
Normes phénotypiques H3ABioNet et H3Africa"
fieldTranslations,header,std_signs_and_symptoms_complete,,hash,"c91e0b9151"
fieldTranslations,header,std_signs_and_symptoms_complete,,translation,"Statut du formulaire"
fieldTranslations,label,std_signs_and_symptoms_complete,,hash,"fc84b4a6d8"
fieldTranslations,label,std_signs_and_symptoms_complete,,translation,"Complet?"
fieldTranslations,enum,std_signs_and_symptoms_complete,0,hash,"387fd1bbc1"
fieldTranslations,enum,std_signs_and_symptoms_complete,0,translation,"Incomplet"
fieldTranslations,enum,std_signs_and_symptoms_complete,1,hash,"eb27a190c0"
fieldTranslations,enum,std_signs_and_symptoms_complete,1,translation,"Non vérifié"
fieldTranslations,enum,std_signs_and_symptoms_complete,2,hash,"1f5a1abf2f"
fieldTranslations,enum,std_signs_and_symptoms_complete,2,translation,"Complet"
fieldTranslations,label,std_collectdate,,hash,"2fd505fc02"
fieldTranslations,label,std_collectdate,,translation,"Date de collecte des informations sur les maladies sexuellement transmissibles :"
fieldTranslations,note,std_collectdate,,hash,"d7e5fe50fe"
fieldTranslations,note,std_collectdate,,translation,"JJ-MM-AAAA"
fieldTranslations,header,std_diagnosed,,hash,"ede5e28356"
fieldTranslations,header,std_diagnosed,,translation,"<p style=""text-align: left; font-size: 14pt;font-style: Calibri;""><strong>MALADIES SEXUELLEMENT TRANSMISSIBLES</strong></p>"
fieldTranslations,label,std_diagnosed,,hash,"3f7956342c"
fieldTranslations,label,std_diagnosed,,translation,"Le participant a-t-il déjà reçu un diagnostic de maladie sexuellement transmissible (MST) (à l'exclusion du VIH/SIDA) ?"
fieldTranslations,enum,std_diagnosed,1,hash,"5397e0583f"
fieldTranslations,enum,std_diagnosed,1,translation,"Oui"
fieldTranslations,enum,std_diagnosed,0,hash,"816c52fd2b"
fieldTranslations,enum,std_diagnosed,0,translation,"Non"
fieldTranslations,enum,std_diagnosed,-995,hash,"735ec50d7d"
fieldTranslations,enum,std_diagnosed,-995,translation,"Refusé"
fieldTranslations,label,std_type,,hash,"0e196b2c81"
fieldTranslations,label,std_type,,translation,"(Si oui) Précisez la/les MST diagnostiquée(s) :"
fieldTranslations,enum,std_type,1,hash,"26df587c6d"
fieldTranslations,enum,std_type,1,translation,"Chlamydia"
fieldTranslations,enum,std_type,2,hash,"893d156a77"
fieldTranslations,enum,std_type,2,translation,"Blennorragie"
fieldTranslations,enum,std_type,3,hash,"398e4103f4"
fieldTranslations,enum,std_type,3,translation,"Herpès simplex"
fieldTranslations,enum,std_type,4,hash,"01260769e4"
fieldTranslations,enum,std_type,4,translation,"Virus du papillome humain (VPH)"
fieldTranslations,enum,std_type,5,hash,"3ea7c0b53a"
fieldTranslations,enum,std_type,5,translation,"Syphilis"
fieldTranslations,enum,std_type,777,hash,"6e6a6f2086"
fieldTranslations,enum,std_type,777,translation,"Autre"
fieldTranslations,label,std_other,,hash,"333ac351ad"
fieldTranslations,label,std_other,,translation,"(Si autre) Précisez les autres MST diagnostiquées :"
fieldTranslations,label,std_version,,hash,"324056e6f8"
fieldTranslations,label,std_version,,translation,"Maladies sexuellement transmissibles - Version 3.0 de l'instrument publiée en janvier 2026
Normes phénotypiques H3ABioNet et H3Africa"
fieldTranslations,header,sexually_transmitted_diseases_complete,,hash,"c91e0b9151"
fieldTranslations,header,sexually_transmitted_diseases_complete,,translation,"Statut du formulaire"
